"id","target"
133627,62.0748780928602
133629,28.0424570263218
133630,30.7772453614774
133631,27.3475633580665
133633,25.232
133634,32.5948777008051
133635,28.389
133637,30.4406682305265
133638,30.836
133639,27.1424717287747
133641,25.454
133642,31.0101501387395
133643,59.2570500115799
133645,31.0811948043565
133646,31.1149276169486
133647,29.593
133649,29.7493194321492
133650,30.854066434507
133651,59.2213800546571
133653,31.1003956519496
133654,30.6875136259825
133655,29.911
133657,30.306
133658,31.1487330070942
133659,58.106
133661,30.941
133662,30.4659591407702
133663,30.123
133665,30.459
133666,31.2791499958017
133667,58.8142099645113
133669,31.4379173506094
133670,31.0127395507564
133671,30.303
133673,30.6225981057967
133674,31.5480531041645
133675,59.8099841387415
133677,31.625883709379
133678,30.8682935544888
133679,30.2618639404458
133681,30.76
133682,31.8866221989872
133683,54.6886378420005
133685,31.4226836944829
133686,30.6082335307841
133687,29.9234849314458
133689,30.425
133690,31.944
133691,31.4520329815848
133693,26.442
133694,26.0519026899138
133695,25.6638613303727
133697,26.182
133698,27.0011814099783
133699,26.963
133701,25.124
133702,24.39
133703,23.9617463084929
133705,24.933
133706,25.1144838943725
133707,24.876
133709,23.6397861418055
133710,23.735
133711,23.13
133713,24.0429480977861
133714,23.627
133715,24.79
133717,23.55
133718,23.999
133719,21.2943436192177
133721,24.664
133722,23.638
133723,26.976
133725,25.636
133726,26.34
133727,26.583
133729,26.862
133730,25.596
133731,27.2112996169733
133733,26.9450010565603
133734,27.4837181730049
133735,28.555
133737,27.7735439385986
133738,26.964
133739,29.045
133741,29.101
133742,29.772
133743,30.4901723070033
133745,30.261
133746,28.695
133747,29.453
133749,32.829685912294
133750,32.175
133751,32.0345396282714
133753,34.5310118795165
133754,32.1491775896834
133755,32.292
133757,34.695
133758,31.4224396763374
133759,33.619998574284
133761,35.091
133762,33.1566337847457
133763,41.426
133765,36.012
133766,36.16
133767,37.1324156444392
133769,35.3474909503779
133770,35.405
133771,42.4274789355065
133773,40.5830133018422
133774,42.5700815258622
133775,42.0967111515938
133777,39.6443668335902
133778,40.611
133779,106.336241856108
133781,80.9678635807605
133782,71.9438408839319
133783,74.0501914433124
133785,60.016818759255
133786,57.1190421433193
133787,143.982782647695
133789,58.7738776599509
133790,72.3423306213178
133791,35.8872159652214
133793,56.932884074837
133794,56.251
133795,60.7638523461074
133797,28.774
133798,43.1815121896223
133799,28.878
133801,41.9697044143434
133802,29.129
133803,40.647
133805,27.422
133806,36.4120858469914
133807,30.834
133809,36.1798097962249
133810,27.578
133811,41.496
133813,27.0182083062706
133814,32.134
133815,32.82803198391
133817,33.558264832479
133818,28.612259894843
133819,42.384
133820,28.292
133821,29.078
133822,27.8684714816976
133823,28.8033722446873
133824,26.825
133825,38.3018750748093
133826,27.114
133827,27.2393906463293
133828,26.548
133829,26.0093124599039
133830,25.469
133831,35.7309940623867
133832,25.306
133833,25.8807291444513
133834,25.2489201127485
133835,25.384
133836,24.589
133837,35.491
133838,25.2375817003019
133839,25.507
133840,24.938
133841,25.146
133842,25.2104163437674
133843,42.289
133844,26.1598949564501
133845,25.545914267198
133846,25.441
133847,25.3573070982185
133848,25.4997947647097
133849,45.4187984377045
133850,27.54
133851,26.778
133852,26.45
133853,26.8249361268256
133854,27.4130239667694
133855,49.7901397198034
133856,28.675
133857,28.269
133858,27.8251661881818
133859,28.174
133860,28.5863627047372
133861,48.7831441495549
133862,29.5554570755445
133863,29.018
133864,28.51
133865,29.152
133866,29.246
133867,27.287
133868,23.699
133869,23.355
133870,23.116
133871,23.7611064023323
133872,23.3961927815107
133873,22.0027769733061
133874,19.6383624027139
133875,19.427
133876,19.5329495339294
133877,20.0179822950661
133878,19.687
133879,20.988
133880,19.4469169824876
133881,19.256
133882,20.063
133883,20.57
133884,19.359
133885,21.4906916271291
133886,20.245
133887,20.193
133888,21.214
133889,21.527
133890,20.45
133891,22.2402031502436
133892,22.0650121264389
133893,21.198
133894,22.516
133895,22.835
133896,21.9265295199191
