"id","target"
133627,51.5945167541504
133629,37.4130783081055
133630,39.9575958251953
133631,35.730037689209
133633,34.5601348876953
133634,47.1484565734863
133635,36.2415580749512
133637,302.351287841797
133638,233.5322265625
133639,38.5961494445801
133641,35.3914642333984
133642,302.244506835938
133643,260.201873779297
133645,303.771362304688
133646,254.381317138672
133647,253.204833984375
133649,250.657897949219
133650,305.169158935547
133651,58.130069732666
133653,40.4105339050293
133654,43.0111808776855
133655,39.5128631591797
133657,34.1009292602539
133658,33.9513206481934
133659,63.8667373657227
133661,43.6115226745605
133662,49.5709686279297
133663,43.5481262207031
133665,43.3583869934082
133666,35.4450912475586
133667,62.4085540771484
133669,41.6533164978027
133670,47.9752922058105
133671,43.7101516723633
133673,43.5085334777832
133674,35.5779838562012
133675,64.891731262207
133677,44.9001007080078
133678,45.3245468139648
133679,44.0416984558105
133681,46.8079223632812
133682,41.852367401123
133683,53.2616004943848
133685,38.704517364502
133686,40.5768089294434
133687,40.0584602355957
133689,39.0017852783203
133690,32.9387054443359
133691,33.8734703063965
133693,34.0030059814453
133694,41.9005928039551
133695,41.4751586914062
133697,36.9857940673828
133698,36.4340133666992
133699,30.2102489471436
133701,27.8148746490479
133702,34.2267646789551
133703,34.6533317565918
133705,34.3951225280762
133706,27.767053604126
133707,31.7121715545654
133709,27.1923770904541
133710,34.9920463562012
133711,33.1269226074219
133713,27.3096160888672
133714,27.1247749328613
133715,27.9091243743896
133717,26.4937343597412
133718,25.8427925109863
133719,33.7932090759277
133721,27.398458480835
133722,25.5547180175781
133723,29.3692493438721
133725,28.2466602325439
133726,31.1067371368408
133727,30.2339744567871
133729,29.708833694458
133730,26.6249160766602
133731,28.2975540161133
133733,27.7324562072754
133734,28.0512390136719
133735,30.327880859375
133737,30.6619110107422
133738,26.77317237854
133739,27.6669445037842
133741,26.9506340026855
133742,31.1830215454102
133743,30.6828269958496
133745,27.5478992462158
133746,26.5429801940918
133747,29.5384063720703
133749,27.6087608337402
133750,28.850305557251
133751,29.02317237854
133753,30.3530292510986
133754,26.98805809021
133755,30.3136959075928
133757,30.0469493865967
133758,30.0427093505859
133759,32.6589202880859
133761,32.6176376342773
133762,29.4954528808594
133763,38.4048004150391
133765,36.9732398986816
133766,46.2586250305176
133767,42.3295249938965
133769,40.6160545349121
133770,36.6528472900391
133771,45.7538261413574
133773,40.8073272705078
133774,42.4706726074219
133775,55.2645111083984
133777,43.2689971923828
133778,41.5725555419922
133779,58.7542572021484
133781,57.1077079772949
133782,60.9291572570801
133783,55.0197334289551
133785,53.8645706176758
133786,45.3419723510742
133787,63.9533309936523
133789,58.7968673706055
133790,51.8678207397461
133791,47.1319580078125
133793,51.6048889160156
133794,58.2412223815918
133795,59.0354652404785
133797,45.689826965332
133798,45.5831031799316
133799,37.6951065063477
133801,45.9656867980957
133802,40.5973815917969
133803,48.5340843200684
133805,42.3279876708984
133806,38.4247245788574
133807,36.8534202575684
133809,45.7244033813477
133810,43.0999336242676
133811,51.0248985290527
133813,43.7113914489746
133814,39.1750526428223
133815,37.4706802368164
133817,40.2994728088379
133818,48.5923843383789
133819,57.6800270080566
133820,42.371898651123
133821,38.4860076904297
133822,38.6072006225586
133823,39.5750350952148
133824,38.681224822998
133825,56.2476272583008
133826,46.1996231079102
133827,39.5212516784668
133828,38.0673904418945
133829,35.6246643066406
133830,41.6369171142578
133831,46.0501441955566
133832,36.5170860290527
133833,29.4071197509766
133834,35.6476135253906
133835,33.360725402832
133836,35.4643669128418
133837,46.4237174987793
133838,35.9895858764648
133839,33.2842636108398
133840,34.1459579467773
133841,32.8760528564453
133842,30.1226768493652
133843,53.4432907104492
133844,30.5690822601318
133845,34.5
133846,34.0503883361816
133847,35.1356048583984
133848,30.4260711669922
133849,55.6734504699707
133850,30.187105178833
133851,35.5812721252441
133852,35.8975448608398
133853,35.6268005371094
133854,29.9723453521729
133855,314.118896484375
133856,43.4375419616699
133857,364.941925048828
133858,324.981201171875
133859,306.42041015625
133860,43.4645805358887
133861,305.969604492188
133862,371.053344726562
133863,332.127166748047
133864,322.275085449219
133865,289.589874267578
133866,348.071136474609
133867,33.5908546447754
133868,27.7664642333984
133869,31.0010890960693
133870,30.8141956329346
133871,33.5260276794434
133872,27.4880352020264
133873,26.7547569274902
133874,26.1649971008301
133875,26.046745300293
133876,27.5868434906006
133877,27.227575302124
133878,24.9866313934326
133879,26.2285499572754
133880,25.4690017700195
133881,26.0891094207764
133882,29.7727813720703
133883,26.4288864135742
133884,25.5115127563477
133885,27.2452068328857
133886,25.5380954742432
133887,26.5947761535645
133888,26.9301815032959
133889,26.7349243164062
133890,26.3853530883789
133891,27.0980815887451
133892,25.5648136138916
133893,27.309720993042
133894,27.9617500305176
133895,30.7057800292969
133896,25.5404682159424
133897,29.8277263641357
133898,26.4732532501221
133899,26.4626712799072
133900,27.4774589538574
133901,33.4831047058105
133902,26.4812183380127
133903,36.1863861083984
133904,28.3621025085449
133905,26.977933883667
133906,28.1197204589844
133907,29.6013126373291
133908,26.8210620880127
133909,31.8173198699951
133910,28.6033058166504
133911,28.5949153900146
133912,33.6695137023926
133913,33.612117767334
133914,27.4719619750977
133915,31.6563320159912
133916,31.5164451599121
133917,31.0885467529297
133918,35.252368927002
133919,41.3241882324219
133920,30.172269821167
133921,41.3962440490723
133922,34.1638679504395
133923,31.3230438232422
133924,45.7651290893555
133925,47.480712890625
133926,32.4565162658691
133927,48.2779006958008
133928,34.4967269897461
133929,40.5241470336914
133930,42.5060501098633
133931,42.6440773010254
133932,38.0261573791504
133933,106.414337158203
133934,57.2020568847656
133935,43.5772399902344
133936,58.8847122192383
133937,48.9049987792969
133938,55.2035331726074
133939,348.851379394531
133940,55.9407653808594
133941,56.5674514770508
133942,329.648834228516
133943,348.439422607422
133944,390.374084472656
133945,265.202880859375
133946,51.0763359069824
133947,49.0167350769043
133948,47.5232810974121
133949,49.8827095031738
133950,49.7104454040527
133951,56.5921096801758
133952,44.7895431518555
133953,48.3461761474609
133954,46.9797515869141
133955,44.5292778015137
133956,44.1420707702637
133957,55.134635925293
133958,45.2566757202148
133959,37.6170425415039
133960,43.0815887451172
133961,310.001220703125
133962,41.4728050231934
133963,50.5725402832031
133964,44.7671394348145
133965,36.4861679077148
133966,31.5805492401123
133967,39.4284019470215
133968,45.6533660888672
133969,49.1464653015137
133970,41.0224418640137
133971,37.428394317627
133972,32.6973648071289
133973,31.4450759887695
133974,44.6594772338867
133975,43.3911666870117
133976,263.318634033203
133977,37.903205871582
133978,223.678604125977
133979,37.0993270874023
133980,40.2538909912109
133981,40.1902618408203
133982,35.4678802490234
133983,35.346508026123
133984,29.2290649414062
133985,34.9783744812012
133986,36.0558280944824
133987,40.1235389709473
133988,30.4560070037842
133989,35.0926742553711
133990,34.8889312744141
133991,35.0132675170898
133992,30.5085926055908
133993,48.7528991699219
133994,33.566967010498
133995,39.5637550354004
133996,37.7551460266113
133997,32.0260963439941
133998,32.6448135375977
133999,317.844818115234
134000,344.820495605469
134001,346.371002197266
134002,284.360260009766
134003,298.694152832031
134004,368.06591796875
134005,291.873138427734
134006,330.324523925781
134007,263.100158691406
134008,37.8813552856445
134009,36.4500885009766
134010,333.161804199219
134011,28.7855834960938
134012,26.5036296844482
134013,27.4659633636475
134014,27.3189830780029
134015,27.4641590118408
134016,26.420524597168
134017,29.1166229248047
134018,27.0007610321045
134019,26.2652492523193
134020,25.8091831207275
134021,26.3838748931885
134022,26.5715484619141
134023,27.6077518463135
134024,30.3041248321533
134025,31.0191192626953
134026,28.4531021118164
134027,28.4650573730469
134028,28.0449600219727
134029,29.0821189880371
134030,31.1992015838623
134031,27.5661430358887
134032,31.5772247314453
134033,31.4823684692383
134034,31.0242862701416
134035,28.3768119812012
134036,28.8953304290771
134037,29.2920722961426
134038,31.3511962890625
134039,29.2726497650146
134040,28.8065395355225
134041,33.0355949401855
134042,30.6442108154297
134043,30.6847648620605
134044,27.192174911499
134045,29.9579830169678
134046,30.661657333374
134047,35.0201263427734
134048,32.5417747497559
134049,32.0810127258301
134050,27.6380405426025
134051,29.137809753418
134052,32.6741905212402
134053,34.6129913330078
134054,31.1478786468506
134055,29.0126152038574
134056,28.5970039367676
134057,32.0957374572754
134058,31.0815410614014
134059,39.9832077026367
134060,34.2745132446289
134061,33.7431793212891
134062,33.2934913635254
134063,30.095703125
134064,34.6487617492676
134065,48.1124458312988
134066,37.2210159301758
134067,37.5761909484863
134068,42.5892219543457
134069,36.7641296386719
134070,36.5158805847168
134071,64.0194473266602
134072,44.6593475341797
134073,41.641056060791
134074,52.2147674560547
134075,40.7366752624512
134076,43.5349655151367
134077,85.4835662841797
134078,73.3210296630859
134079,102.406318664551
134080,65.0146789550781
134081,66.7523727416992
134082,76.7780609130859
134083,103.347198486328
134084,360.096771240234
134085,349.201690673828
134086,349.848968505859
134087,360.689056396484
134088,361.452545166016
134089,51.4972648620605
134090,32.9586563110352
134091,34.2638969421387
134092,35.9841995239258
134093,54.1426620483398
134094,43.3268165588379
134095,41.418041229248
134096,29.5189933776855
134097,29.7657699584961
134098,30.7755851745605
134099,31.7178497314453
134100,26.9741954803467
134101,39.2145690917969
134102,27.2315921783447
134103,28.7906055450439
134104,27.1941528320312
134105,25.0486583709717
134106,26.8743438720703
134107,37.8478507995605
134108,21.0587291717529
134109,25.0924816131592
134110,25.3804378509521
134111,23.6520843505859
134112,21.9013023376465
134113,36.2089958190918
134114,23.6494903564453
134115,25.8052082061768
134116,25.3129062652588
134117,22.7032051086426
134118,23.2099189758301
134119,35.304630279541
134120,21.8246097564697
134121,28.0531940460205
134122,26.0461959838867
134123,24.7366485595703
134124,23.0842590332031
134125,35.6135520935059
134126,22.6517372131348
134127,28.6710186004639
134128,28.9999485015869
134129,26.1900577545166
134130,23.5628070831299
134131,33.2343101501465
134132,20.9554100036621
134133,25.1071529388428
134134,24.8755702972412
134135,25.3249664306641
134136,22.1590328216553
134137,39.3766250610352
134138,25.1042098999023
134139,29.465482711792
134140,29.5919189453125
134141,29.3694534301758
134142,26.1315631866455
134143,39.4990882873535
134144,24.4472465515137
134145,29.7051067352295
134146,32.308177947998
134147,31.2603397369385
134148,26.6761589050293
134149,43.7673454284668
134150,30.3058414459229
134151,30.9040470123291
134152,32.4520072937012
134153,30.7085762023926
134154,33.1742897033691
134155,27.9914951324463
134156,23.7726955413818
134157,25.9613914489746
134158,26.0516605377197
134159,25.1899509429932
134160,23.8636360168457
134161,24.7926025390625
134162,22.2650241851807
134163,23.5046863555908
134164,24.6371974945068
134165,24.5931072235107
134166,21.7180252075195
134167,24.7500762939453
134168,21.8253269195557
134169,24.9080238342285
134170,25.0466804504395
134171,26.2308254241943
134172,19.5900211334229
134173,25.5134582519531
134174,23.2491092681885
134175,25.8811073303223
134176,27.3154258728027
134177,26.1105346679688
134178,20.4349632263184
134179,27.6274967193604
134180,28.2111015319824
134181,27.9876270294189
134182,26.0114154815674
134183,26.3390579223633
134184,27.3281478881836
134185,32.4833297729492
134186,29.9419097900391
134187,27.2787685394287
134188,27.6442966461182
134189,27.3468341827393
134190,30.9140930175781
134191,33.5450172424316
134192,32.1223754882812
134193,27.4203262329102
134194,28.471284866333
134195,27.6719379425049
134196,30.1683216094971
134197,37.5617294311523
134198,34.5237808227539
134199,33.5894813537598
134200,28.6201343536377
134201,32.5029182434082
134202,33.5639381408691
134203,39.5730514526367
134204,47.4237251281738
134205,35.0444641113281
134206,37.1332855224609
134207,35.1257362365723
134208,59.4667778015137
134209,43.7541923522949
134210,68.7940979003906
134211,34.3431396484375
134212,35.5068435668945
134213,33.5167007446289
134214,70.3230133056641
134215,61.0226287841797
134216,41.305004119873
134217,38.619457244873
134218,36.7144088745117
134219,39.012279510498
134220,44.470329284668
134221,106.294937133789
134222,67.1196136474609
134223,55.8075065612793
134224,54.2668914794922
134225,53.4120330810547
134226,68.2732925415039
134227,235.057342529297
134228,277.303924560547
134229,35.8691787719727
134230,46.7327423095703
134231,49.9661865234375
134232,264.432037353516
134233,34.6647605895996
134234,25.8970832824707
134235,24.1817684173584
134236,17.6596755981445
134237,29.0094738006592
134238,25.5403785705566
134239,32.095832824707
134240,20.9492988586426
